label	text_a
4	  星星     星星     星星     半星       野花   昨晚 做 噩梦   两部 故事   觉得 一点 熟悉 感觉 一想 做 噩梦 那种 拼命 想要 逃走 总是 感觉 被拉住 只能 龟速 前进 恐慌 无力感   慢镜头 逃跑 速度感   暗黑 系 童话 唯美  
3	表格 挑不出 错   完美无缺   整个 不好  
5	手机 登微博   居然 找不着 地方   想 写 字 难
3	论文 写到 5000     打开 另个 word 文档   WPS 卡死   现在 新 写 论文        
3	最近 经常 想 留在 怀化 离家近 想要 大学 朋友 外头 想
3	吃 完 西药 干碗 中药 来来来 喝完 一杯 一杯 喝完 这杯 三杯   伍佰脸         体 寒星 到底 熬过去 没完没了 冬天
0	冬季 沈阳 电力 负荷 高峰 时期   保证 电网 安全可靠 运行   市民 供暖 用电 出现 故障   生活 用电 受 影响   供电 企业 一年 中 重要 任务  
1	园子 园子 生日 粗卡         爱 呦
2	连续 几天   下午 闹肚子   真烦  
1	个人 张飞     日久生情       又生      
2	职场 战场           刚刚 出 社会 感觉 已经 无法 适应
1	一小块 疤痕 喜欢 不得了 大概 没救
2	最近 总有 填 饱 肚子   长不完 痘痘   发不完 高烧 走 霉运
1	你弟 原来 易 受惊吓 体质 反 23333 转发 微博
2	国 足 上半场 踢 想 爆粗 口
3	真的 恨死 表情   总是 提醒 无处 安放 占有欲 不能 死得其所     吹 一阵 深秋 风   瞬间 苍老 十岁   不会 懂   吃饭  
1	一进 班 看到 老师 播放 视频   好开心
3	最近 好烦 好烦 想 回家 很久没 回家 下星期 婚姻法 期末考 不能 回家
0	1955 年 04 月 10 日   安下庄 町 日 良居村 合并 为橘 町  
4	最近 做 梦   一次 比一比 恐怖   惊恐   我天
2	有人 说 胖   真是 开玩笑 一百多斤   十斤   十斤   十斤   真 有意思 sei 俩 孔子 曰 女子 百 平胸 矮
5	  时过境迁   以前   商船 渔船 发生 碰撞   商船 逃逸 情况   现在 竟然 渔船 逃逸  
2	问   曰     说 屡变   不易之论  
3	时间 真的 可怕 爱情 友情 失去 不要 重新 没有 感觉 无语 不必 走进 生命
3	辛辛苦苦 锻炼 半个 月   一颗 蛋黄 果 回到 虚弱 状态
4	之前 看过 恐怖片   没有 特别 害怕   今天 行尸走肉   居然 点 怯怯   泪     泪     可怜     可怜   害怕 黑暗 处有 walker   伤心  
2	不到   到处 看见 用到   尼玛 不见   感冒药 死
0	玩家 能够 出 创造 出新 招式   战斗 中 使用 隐藏 技术  
5	打开 直播   看到 比分 惊呆   小牛 54   29 火箭    
2	出纳 做 人事 做 事情 搞 稳岗 补贴   烦死 国家 事情 多一会儿 出个 政策 妈蛋
3	呜呜   世上 安慰 破碎 心灵 噢   可怜  
2	妈 真的 神经病 耶 妈 随口 说 一下 说 心情 影响 怪 咯 TM 心情 不好 陪 心情 不好
3	妈呀 连续 熬夜 三天 累死 知道 屁个 没有 想 吃 好吃 提升 幸福感
1	  论语   说   怨天   尤人   从容 自得   一辈子   平淡
2	好不容易 休息 一天   不让 睡个 好觉   六点 砸 墙   钻墙   砸 墙   钻墙   砸 墙   钻墙   一直 现在   实在 睡 下去   不累   backoff   allofyou   我要 爆 503 粗口  
1	寒冬 喜欢 下雪 学会 冬天 种花 留下 做 园丁
1	时间 一分一秒 过去   爱情 一点一滴 加固   愿 共度 余生  
2	  难过   有点儿 生气   吵醒   醒来 特饿   想 吃 炸鸡 排   炒年糕   咖喱 牛肉 饭   汉堡包   串串   泡面   辣条   包子   大闸蟹   热狗 肠    
0	基本 信息   读音   á ngc á ng 仪表 雄伟   气宇不凡 样子 绣衣 柱史何 昂藏  
2	帝都 这天 真服了   天天 雾 霾   每天 没 睡醒
4	没 工作 精神支柱   一下子 空   知道   心想 挣钱 挣钱   一下子 没 来源   内心 惶恐不安           没人 帮得   禹州   颍川 街区
3	昨晚 做 一个 梦   难过 醒        
0	何绍基 再次 强调 何凌汉 家族 曾经 祖先 遗屋 早已 存在   返乡 住 书房 1851 年 重建 书房 右边  
3	有时候 觉得 是不是 命 不好   遇到 事 好事   总会 曲折
4	其实 知道   马路 一件 简单 事情   做好 判断   犹豫 过去     现在 马路 提心吊胆   胆战心惊   马路 简直 成 生活 中 最大 心理障碍       我该   找 心理医生   感觉 有点 影响 生活
3	有心 瞒   何必 拆穿       李宫俊
5	竟然 真的   网友 爆料 不靠 谱   发出 之后   隐藏   幸亏 狮子 没 伤人   事情  
2	感冒 觉得 吃 药 睡个 好觉   老 早就 收拾 收拾 躺 床上   先是 哥开 完会   不发 睡前 短信 不会 睡 小毛病 挺 傲娇   道 晚安 准备 睡觉   楼下 对面 车 铲土 声音   姐姐 睡觉 超轻   现在 头疼 想 一个 一个 揪 头发 丢 马桶 里 冲走   冲走   冲走        
3	雨   风在 刮   冷冷的 地方    
2	舒畅   何必 郁闷   做作
0	创办 优质 教育   必须 名副其实 品牌   师生 真正 受益 特色   勇于 攀越 教育 制高点  
0	夏禹 所铸   腹上刻 二十八宿   面上 刻 日月星辰   背记 山川   藏 会稽山 中  
4	睡前 刷             编剧 聊聊 恐怖 故事 难道 猪头 十八 一起 回来 参加 陈末 婚礼 HE       泪   卧槽   害怕
1	动态图   可爱 路 飞君   今年 当不上 海贼王 明年 2012
1	觉醒   一眼 隔夜 消息 外围 欧美 帝 股市     大涨   看空 理由 今天 找 不到   利好   今天 股市 嗨   不用 本鹰 说  
4	延西 高速   宜君 出口 隧道 目测 之少 30 连环 追尾   最多 一起 至少 10 车     脸红     脸红     脸红     惊魂 一幕 太 可怕   吓死 宝宝   铜川   印台区
3	為 最近 健身 勤快 瘦 一圈   其實 搬家 累   一週 食 慾 恢 復 回來   白人 變小黃人   哪來 力氣 健身房   想   重點 我現 負重 深 蹲 一個 做 起來   搬家 腰背 給整 內傷
1	妞妞   今天 承办 一个 发文 登记 文号 126     哒   晚安
2	内心 几乎 崩溃   说 会 好日子   老 天 真的 孩童
0	保护 野生动物   不要 破坏 家园
3	金库 余额 不足 500 真的 吃 土
0	酸菜 白肉     猪 五花肉 煮熟   晾凉 后切 成片     坐锅 点火 倒入 油   放 葱姜   海米   酸菜 煸炒 片刻   加 少许 干椒   放入 白肉   加高 汤 大火 炖 分钟   放入 粉丝   加盐   鸡精   胡椒粉 调味   大火 收汁   出锅 前淋 少许 香油 即可  
0	服务 单位 负责 落实工作 岗位   提供 免费 住宿 相关 保障   志愿者 工作 进行 业务管理  
0	  主要 气质   一直 认为 女人 重要 气质   会 一种 由内而外 散发出 魅力
2	比赛 结束 收获 气愤   妈蛋 原来 玩   助 登顶 原来 利益 一人全 占   原谅 太 单纯   妈蛋   以后 不能 一起 愉快 玩耍  
3	Lifeline 没有 船长室 一眼 直接 船舱 觉得 船舱 吃 东西 可能 更大 根本 不在意 是否 活着 船长 阿雅 应该 已经 害死 自私  
0	  清新 芦笋   红 灯笼椒 切成 粗 长丝 型   芦笋 切成 灯笼椒 长度   煮 一锅 水把切 芦笋 放下去 灼到 五 成熟   盛 盘子 里 备用     橄榄油 平底锅   大火   先放 芦笋 炒 一分钟   放盐   再放红 灯笼椒 炒 一分钟   熄火 加黑 胡椒粉   鲜 柠檬汁     梅花 间 竹 摆好 盘子 里   柠檬 块 点缀  
3	知道 祈祷 不要 下雨 没有 卵用   心里 不停 上帝保佑   雨别 太大 成
3	希望 1000 办张 跳舞 卡   双十 一买   攒钱 攒 好久   心痛
1	哈哈哈 b 站 认真 做 题 总算 成 会员 哈哈哈 红红火火 哈哈哈哈   朝九晚五 山 p 啊啊啊
0	衔 六个 带刺 铜球 之间 连接   颈 两端 轭 双脚 之间 连接  
1	其实 开 开心 表现 明显 每次 问 一句 没 太小 懂 其实 想 了解 一点 其实 懂
5	  烤 地瓜 烤红薯 一种 东西  
2	聊天 不止 想分 分钟 拉黑
1	听 暖 情话   知道 爱
3	我试 抱怨 生活 容忍 接受 努力 喜欢   选择 一种 最笨 方式 仅仅 沉默 离开 明知 无用 少费些 口舌   生活 呐 给予 惊喜 仅仅 一份 午夜 安宁  
5	觉 睡醒 发现 睡 半个 小时 不到   手脚冰凉   毛开 电热毯
4	  amp   quot   实拍 可怕 中医 放血 疗法 网友 直呼   吓死 宝宝 秒 拍 视频   使用   秒 拍   录制  
3	赶上 课 不好   非 赶上 一个 堂堂 课考 单词 雅思 听力   不好   非得 是因为 胃 老毛病   吃 难受
2	要死   紧张 久 竟然 没 复制 PPt   郁闷  
2	  想   挠   吃人肉   也许 想 杀人
1	想起 去年 年初 北京 那场 雪   今年 大概 会 拉萨 看见 西边 雪   知道 是不是 北方 片片 雪花   以后 一天 会 爱人 回 东北 看雪   走 冰湖   长沙 景观  
0	建设工程 项目 省级 检查 验收   工程 合格率 100    
5	法国 总统 奥 朗德 宣布   依斯兰国   进行 战术 核打击    
3	全身 发烫   要死   重感冒 前兆
3	看到 最近 三个 月 账单 淘宝 真的 祸害 小妖精
2	讨厌 说 风凉话   不想 解决问题   请 闭嘴
2	不能 点 安静 空间   做人 不能 知足   整天 比来比去 有意思       烦躁   不爽 掐死
5	隐藏 太深   开 一个月   知道 竟然 放 碟
3	失去 越来越 无动于衷   得到 会 惶恐不安   一个 最好 放下   想念 不会 打扰   终 一天 会 知道   失去 拥有 更 踏实  
2	会计 从业 资格证 取消     求过  
2	济南 店 连续 忙 两天   没顾 枣庄 店 明天 纹 绣 师   医生 枣庄 店 帮忙   留 一个 医生 店里
3	朋友 前 看到 这张 照片 心里 一酸 差点 落泪   将来 能力 一定 会 帮助 很多很多  
2	每天 真的 无聊   心烦   想 快点 卸货
3	特别 合脚 脚太肥 太合 鞋 走 几步 会痛 看起来 显得 脚 臃肿 特别 丑 第一次 买 高跟鞋 舍不得 退掉 送人 觉得 挺 说不定 一天 磨合 合适 实在 不行 过程 一天 突然 坏 突然 更 喜欢 一双 自然而然 换掉 真的 很久没 喜欢 一双 鞋
1	前方 未知 迎面 海风   超级 开心           加油  
0	45     春风 绿 江南 岸       美苑   2005 年 期  
3	不要 失去 懂得 珍惜   今天 同学 回去 丢下 一个   真心 感觉 心酸
5	刚刚 好像 发现 一件 了不起 事   小狮子 点球 扑出来 之后   特写 侧脸 太像 克莱尔 特          
0	喘流 吸收 地表 低压 区 上升 空气   所处 地方 影响 气团 位置 原因   天气图 见到 地表 低压 区 随喘流 移动    
2	天呐   女人           气死我了      
2	中午 吃 肥牛 炒面 下午 吃 越南 面包 晚上 吃 katsudon 快 爆炸 感觉 戳 一下肚子 会 直接 吐出来   真是 他妈的 没有 原则   到底 饿 多久
3	觉醒   顿时 感觉 生 无可 恋   每天 八晚 四 整天 无所事事   两天 可恶 礼拜天   每天 家 单位       平时 感冒 发烧 打点滴 机会 没有   想 哭 发泄 一下   哭   已经 哭 忘
2	可恶 手机 病毒 砸 手机 有没有 麻痹 太过分
3	  以后 在家 一定 收拾 房子   一定 洗脸   知道 一秒 会 人去 你家   痛 领悟   形象 没
1	爸爸妈妈 吃 好吃 火锅   逛街 买 东西   游泳
2	妈 迎新       六点 进场 七点 吃屎       老子 学习 啊啊啊 啊啊啊     口语 没练   作文 没有 回写 啊啊啊 啊啊啊     草泥马 冬瓜皮      
1	以后 早上 坚持 钱塘江 走 一圈   减肥 减肥 长得 丑 不能 自拍  
1	感谢   药品 感康   近长 段时间   时   一个 能够 早寐醒 不来 睡眠  
3	总是 半夜三更 醒来   难道 成为 习惯  
4	宫城 岩手 现在 一直 余震不断       震度 大概   级 左右   加油 挺住   坚持 几个 小时 TT 摁 电话 摁 手 疼 orz 惶恐 明儿 通讯 彻底 恢复 之后   电话 全都 未接 来电 信 通知                               OTZ 尼玛 我会 不会 投诉 啊啊啊       麻麻 我要 回 火星       地球 太 危险            
3	确实 太难 个个 魔王 曲 feelice 改 L 谱面 故事 统统 改
0	蛋白质 活动 令 酶 活性 化 钝化  
2	下雨天 坐 错 车   能长点 脑子
1	善于 言辞   行为 感动   谢谢 默默 朋友   认识 真  
1	睡觉   早安   祝 一天 心情  
0	? ? 此枪 CheyTec 公司 CheyTecM200   口径 10   36MM   伸缩式 枪托   拆换 780MM 长 枪管   理论 有效射程 达到   公里  
3	睡觉 前 喝 咖啡   简直 作死 现在 不困
4	真 不敢 买 东西   快递 员 老 为难    
0	相反   击晕值 极端 低   结合 技能 弥补 一点  
5	zombiemaker 好好 听     kisamanoinochi 一种 出戏 感觉
2	真 可恨 破 号 人盗   一直 一天 改 密码   终于 改了   小伙伴 千万 不要 相信 钱财 可疑 信息   宇 宝宝 大眼萌   高举 宝苏 大旗 多谢 亲爱 通知 哒  
1	风格 生活 念书 爱人 交友 十八岁 生日快乐
3	终于 吃 午饭     想要 吃点 热乎乎 东西     开心   肚子疼   蹲 椅子
2	简直 太 不可 忍受   太 无视 存在   将心比心 想想  
2	讨厌 看到 信息 回 不想 理人 以后 不会 找
2	公共 微博哈   先说 高校 出 事     学校   说 是不是 傻 逼   看热闹 嫌 事儿
3	两天 没有 睡   终于 好好 休息  
1	便 认识   认识 那双 深潭 醉 整个 夏天 眼睛  
5	买 一包 北京 方便面   里面 藏 包 调料
2	做 淘宝 越来越 讨厌   服务态度 越来越 差   这种 卖家 有钱 赚
1	一生 中 害怕 失恋   害怕 失败   害怕 坎坷   害怕 挫折     认定 干   生活 中总有 小人   不会 顺利   一种 历练   一件 事 可怕   相信 最后 背叛   这才 可怕   没 办法 现实生活   重新   没事 年轻 资本     九江   九江      
1	乖 一边 吃 咪咪   一边   看起来 幸福   希望 简单 幸福感 会 一直
5	点   赶紧 熄灯 上床睡觉  
3	真的   一辆 电驴 可好   校园 太大 走 三年 心累
2	破 学校   床 吱吱嘎嘎   想 睡懒觉 莫名 一阵 吱嘎声 吵醒   想 点火
2	无意 看到 偷走 N年 东东             可恶 至极     真是    
0	  鸡腿 沥干 水分   剁 块   加入 绍兴酒 浸泡 一天   即可 食用  
3	骑 我弟 电瓶车 出去 摩托车 撞   现在 车子 坏   万幸 没有 事   全身 散架 痛死   土豪 2000 换个 新 电瓶车 我弟  
3	犹豫 好久 敢 发消息 男神   没 找到 男神 竟然 不回
2	休息 没有 落地 打电话   今天 休息   今天 没 上班   单子   我要 找   爱 找 找   不信 几个 天天 联系 知道 找   我特 上班 以后 不会 再接
3	穿着 正装 高跟鞋 雨 中 奔波 刚刚   累到 感觉 不到 冷
0	针灸 法外   足针 耳针 法对 减肥 一定 疗效  
1	梦 醒来   爱 爱   幸福   早安   全世界  
2	服务态度 真是 语     咨询台 没有   心塞
0	一种 东西   叫作 已知 未知   知道 知道   一种 东西 叫作 未知 未知   并不知道 知道  
2	折磨 会 死   这是 病   想 事 大脑 一片空白   不该 想 东西 总是 脑子里 徘徊   疯  
3	想要 1000 花   没 办 信用卡 做 卡 奴心 累
0	  更 提供 所谓 Phantom 模式   所谓   虚拟 中间 声道    
3	刻意追求 总是 会 背道而驰 距离 越来越 远   走   无意 偶然 总是 送 一个 意外   正中 怀   走 一个 一个  
3	从来 活在 世界 里   偶尔 相交 重叠   路过  
2	老实 讲   山高皇帝远   骂 几句 影响   老板 照样 给钱  
3	北方 寒 夜里 四季如春 南方 艳阳 里 大雪纷飞 南方 冬天 取暖 抖
3	吃 想 吐   几天 天天 吃火锅   再也 不想 吃   现在 想 吐
0	红军 战斗 红三军团 军团长 彭德怀 亲自 指挥  
2	说话 叨   讨厌 偏激   真的 讨厌 计较 过去   我操 爷爷 没有 过去   根本 不会 在意  
2	死到 臨頭 知道 一群 傻逼夠   真以 為 們 屌 嗎   還 我們 耍 團團轉   真是太 tmd 天真   情商 負數   真 想像 不到 你們 屏幕 罵 猥瑣 表情   噁 心
